mod,basis,sample,est,payer,toc,outcome,event_time,att,se
98,allages,all_cohorts,dr,priv,NF,vol_per_capita,1,1.05837768511443,0.665514665611419
98,allages,all_cohorts,dr,priv,NF,vol_per_capita,2,1.55999101381008,0.862013844791001
98,allages,all_cohorts,dr,priv,NF,vol_per_capita,3,2.39536196838776,1.01194920659928
98,allages,all_cohorts,dr,priv,NF,vol_per_capita,4,1.5554158271766,1.17711761696753
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,-6,8.6658206827273,10.268667174005
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,-5,35.5842194550141,12.0392956526795
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,-4,8.32615563502621,31.3304032341763
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,-3,-1.29245501390187,11.0536009350852
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,-2,-11.9257399111154,14.1257735095892
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,-1,-15.0819346042261,13.6713968302722
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,0,25.8278683352737,10.5909833617529
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,1,52.2875031096712,19.78694171304
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,2,57.1772756315897,28.601452255339
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,3,94.1722013253825,37.8122235812263
99,allages,all_cohorts,dr,priv,RX,spend_per_bene,4,98.7651850658178,43.8889755528347
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,-6,9.9162560203609,4.63282331077201
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,-5,16.0207009115998,5.84090704439715
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,-4,5.46998065324295,18.4412454535617
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,-3,-1.49556677372006,6.1207932378108
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,-2,-4.30147584871065,9.85796548508571
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,-1,-11.9636666819511,7.30629457093918
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,0,10.641930213084,6.50322897433523
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,1,24.5598764485098,13.4655693073591
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,2,27.1853081188649,19.9251955998737
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,3,51.2917325358234,27.6595152592148
100,allages,all_cohorts,dr,priv,RX,spend_per_capita,4,56.1396702297627,33.7496809839504
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,-6,-3.85210563998473,0.128177761212294
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,-5,-0.624269803765586,1.84017765614909
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,-4,-1.08507866484233,0.548651066393747
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,-3,0.369534318685873,0.373058444327435
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,-2,0.103260269746211,0.373955295435207
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,-1,-0.0650311662868962,0.459142378994514
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,0,0.180719047307796,0.514696251813345
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,1,0.386006851091269,0.771259323311487
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,2,-0.286951023621606,0.757936184674988
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,3,-0.0364051367833433,1.10581027972134
101,allages,all_cohorts,dr,priv,RX,spend_per_vol,4,0.875271040088141,1.71925234522902
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,-6,555.599062151153,135.140447109874
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,-5,442.506785343475,141.779877733835
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,-4,228.65013979867,299.320231066203
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,-3,-49.3302215001831,127.919695821753
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,-2,-102.667993463099,171.019220699105
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,-1,-168.931155895758,152.17943928108
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,0,234.889549855546,84.2013259512537
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,1,459.519253508366,188.866201458674
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,2,557.482573083112,283.657493075732
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,3,873.969658398262,361.870229276775
102,allages,all_cohorts,dr,priv,RX,vol_per_bene,4,868.70741171146,436.205283754563
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,-6,352.622216656439,63.5203666026022
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,-5,202.687810586116,67.9580324615739
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,-4,130.508306583743,175.661390985997
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,-3,-36.5284159764805,72.2987764020336
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,-2,-23.522754109079,99.6510468601562
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,-1,-130.039195146402,82.661603498421
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,0,102.2788392875,60.6425463251912
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,1,217.888491855836,121.772898805412
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,2,273.421287410548,215.594789385181
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,3,499.950741443488,264.389249450645
103,allages,all_cohorts,dr,priv,RX,vol_per_capita,4,514.509450969053,288.16565917792
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,-6,-160.537705824762,50.7030427792387
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,-5,252.975094775086,102.535023664217
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,-4,85.8484706650888,137.479679432117
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,-3,-8.23002589771567,63.0247161701075
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,-2,-35.1158452992129,86.758534590063
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,-1,-9.21865923912278,72.6297704260353
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,0,68.5365532027203,39.4406820208162
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,1,70.392774596325,63.8794186025125
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,2,113.195951171398,63.1138488100683
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,3,190.44385840875,77.1281091442682
104,allages,all_cohorts,dr,priv,Total,spend_per_bene,4,175.09189565533,92.0876634782012
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,-6,-60.5097747682643,23.3888521086262
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,-5,108.526791458115,48.9385935629294
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,-4,54.9231339115543,92.5061609130888
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,-3,-5.2967552816886,41.5358630461235
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,-2,-7.43420787139862,63.1905052799987
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,-1,-30.8246775815973,42.9669507173975
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,0,9.15109973454646,26.6732734183566
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,1,-21.6099685070204,43.1878822731433
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,2,-10.7603423363467,48.1899794871361
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,3,49.0990100294083,52.9106373609325
105,allages,all_cohorts,dr,priv,Total,spend_per_capita,4,39.8961752595911,64.1706756287456
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,-6,-12.8025288200783,1.05257861252833
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,-5,1.57905161663165,3.05468232587532
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,-4,0.877721423279207,4.66533740510129
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,-3,-0.136867700775195,1.57406645761974
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,-2,-0.103223559321176,1.59934745169325
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,-1,0.647106017001484,2.74920687757583
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,0,-2.82852387557917,1.71568874590785
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,1,-7.46492036630497,3.5323301264591
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,2,-10.7861483954977,4.47337039890659
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,3,-9.76552514745059,6.39697314061633
106,allages,all_cohorts,dr,priv,Total,spend_per_vol,4,-6.31482440267593,7.32369168754654
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,-6,162.457464311616,218.446428216998
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,-5,843.445868033599,335.892661840397
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,-4,177.544685193559,709.977257288685
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,-3,32.6888472699211,273.052515299005
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,-2,-124.996658080017,313.154536071856
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,-1,-242.36400453999,211.474371518266
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,0,331.151931805964,114.658360141393
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,1,556.421696603641,232.421185790064
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,2,748.806999878006,289.235263790941
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,3,931.699245366297,315.509668744639
107,allages,all_cohorts,dr,priv,Total,vol_per_bene,4,722.179750429296,398.327028686556
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,-6,207.535999484395,95.3493825814302
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,-5,377.795290475802,145.863430385462
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,-4,104.60656152094,428.110816851228
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,-3,13.9055884584649,166.343424156484
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,-2,-19.3563337919837,232.542740908324
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,-1,-223.501646600856,127.87291170775
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,0,118.119493441023,79.4946497239987
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,1,186.319438015985,182.406876806253
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,2,263.454076725672,240.92412055221
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,3,417.503282058674,239.297890815159
108,allages,all_cohorts,dr,priv,Total,vol_per_capita,4,316.623900164218,280.968794369679
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,-6,109.118288631549,53.1840543217839
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,-5,-130.068979671887,198.065277414416
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,-4,76.3981629206324,104.284513738946
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,-3,15.5733305942775,82.8923251552934
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,-2,118.288095986475,85.3610686248545
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,-1,27.2244984779786,54.7564409042099
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,0,130.611614834246,55.743793819749
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,1,183.466783775579,57.9333243148647
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,2,176.770283678411,72.3705991483962
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,3,134.060210050806,69.8946059633797
109,allages,all_cohorts,ipw,mdcd,AM,spend_per_bene,4,159.072495718086,87.4968437824605
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,-6,1.14550432559408,7.14951354054877
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,-5,-5.34269715354755,35.2335998983766
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,-4,14.287071148224,24.2142993548367
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,-3,-0.0276974508799847,12.5342789731956
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,-2,9.21242921751673,8.5721045500842
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,-1,20.053964556448,7.22559717052357
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,0,84.9340887874747,12.4214114036933
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,1,127.920129089065,15.8422929203349
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,2,137.938028674466,17.1590789760734
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,3,135.43862438473,17.3265080424439
110,allages,all_cohorts,ipw,mdcd,AM,spend_per_capita,4,142.65244303776,19.5012383398999
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,-6,1.95845101210564,1.95856925283234
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,-5,14.6859048555713,6.77500109707212
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,-4,9.03471116904838,5.56808235335468
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,-3,0.485728847669299,1.9523518486399
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,-2,1.24731209704349,2.19585926881258
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,-1,-0.598848957219782,2.26454393648047
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,0,4.2180794015356,3.08514356471506
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,1,6.90539464231714,3.26996474619111
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,2,9.45419967378219,3.48073420016079
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,3,14.9401902744315,3.53021840596012
111,allages,all_cohorts,ipw,mdcd,AM,spend_per_vol,4,16.905344081623,4.73698735545053
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,-6,106.963115267948,288.121598551199
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,-5,-1256.52523820737,686.012075547414
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,-4,-54.7039031138828,924.242837577642
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,-3,269.655889928274,500.491230921089
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,-2,635.536982981884,496.775030948398
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,-1,122.682354513055,322.593940422998
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,0,385.85221321927,409.768462764647
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,1,536.156712356917,361.485773848775
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,2,387.97956136829,489.824200110051
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,3,-55.6113421031782,451.599910428486
112,allages,all_cohorts,ipw,mdcd,AM,vol_per_bene,4,-8.71999932424903,570.732670511411
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,-6,-100.486769097546,42.3579883265069
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,-5,-164.579591805773,106.175354220202
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,-4,30.0972707564202,121.580829301329
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,-3,20.9988966863404,60.0248355760171
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,-2,47.7725065995163,61.9820395150083
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,-1,90.024680451664,46.4931122556376
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,0,335.006147994531,63.7911523778386
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,1,501.0173199137,66.7719024025358
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,2,500.091703316253,77.73168479293
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,3,475.019768041631,91.5668016280665
113,allages,all_cohorts,ipw,mdcd,AM,vol_per_capita,4,457.714695931034,120.450543827072
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,-6,1.6460266792463,1.19481274831044
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,-5,-0.60913211217345,5.45891490855086
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,-4,1.85462025278685,3.22211626200326
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,-3,-0.639740126522963,1.69350758279249
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,-2,4.07852224613902,1.8614254456823
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,-1,0.672270183031783,1.90101869988983
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,0,3.63464448439956,1.5425575995832
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,1,5.05977765924083,1.97820448100623
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,2,5.20998672325673,2.28241950423732
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,3,3.91747911112701,2.44499976226895
114,allages,all_cohorts,ipw,mdcd,ED,spend_per_bene,4,5.13270507334198,3.30433909611027
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,-6,-0.27608552095868,0.178969967519001
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,-5,0.299347739739153,1.33940749838124
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,-4,0.180428657306285,0.500201439777151
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,-3,-0.126553982439336,0.32554067135753
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,-2,0.402007392801067,0.207402353946345
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,-1,0.578469013710951,0.24339414977936
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,0,2.30455035539246,0.370776123142043
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,1,3.52929906826258,0.511014820305514
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,2,3.91090125304635,0.619445007636042
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,3,3.74980137613659,0.553769895146522
115,allages,all_cohorts,ipw,mdcd,ED,spend_per_capita,4,4.02583224434718,0.77430139321961
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,-6,-0.716278927272536,0.675885209012371
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,-5,3.84963034177278,3.26502379278115
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,-4,1.36336203139136,2.71378136676119
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,-3,1.40010356174771,0.805071150202304
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,-2,1.62984606513806,1.43086175411134
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,-1,0.730699831991486,1.48629012913295
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,0,4.77569689491224,3.65537686732782
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,1,6.14707433287843,2.06997778871394
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,2,6.97411121928569,2.41821219445035
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,3,4.20462737056901,2.65697650024807
116,allages,all_cohorts,ipw,mdcd,ED,spend_per_vol,4,2.53826274175438,5.03036851739616
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,-6,182.8032992599,36.0846208222819
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,-5,-4.4157780685295,46.0093838829807
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,-4,73.5223129111773,81.2722593384447
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,-3,12.1620375398858,50.2539609691987
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,-2,67.3900610960892,33.8463753889315
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,-1,28.0854998806427,39.3387062053925
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,0,10.8610850114094,47.0584708240126
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,1,14.4732584494228,40.0124651945709
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,2,11.0377597034592,52.5971606291414
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,3,-4.07523558754684,54.569116156854
117,allages,all_cohorts,ipw,mdcd,ED,vol_per_bene,4,22.8183846974938,78.4740328460552
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,-6,14.1654332564247,5.85536458386565
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,-5,2.77617253566951,8.04990491916377
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,-4,11.6022591053777,13.4150699409269
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,-3,-4.42218516924048,8.19747655421348
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,-2,1.82547065969237,5.03999867881273
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,-1,6.96774337676475,6.41496106962302
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,0,19.9041396101623,6.35912517729857
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,1,30.8010069414655,6.38839387236173
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,2,32.7201825631965,9.05547404910778
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,3,36.3216630278566,8.62197338214834
118,allages,all_cohorts,ipw,mdcd,ED,vol_per_capita,4,42.4334843574293,11.406195019309
119,allages,all_cohorts,ipw,mdcd,IP,spend_per_bene,-6,146.732253611159,52.6200613412594
119,allages,all_cohorts,ipw,mdcd,IP,spend_per_bene,-5,-142.960860348355,201.854320296537
